ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,cliente_id,pais_norm,pais,iso2,iso3,region,subregion,lat,lng,producto_id
10195,34,100.0,2,3699.88,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,118,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium,33,United States,United States,US,USA,Americas,North America,38.0,-97.0,80
10207,28,100.0,3,2980.6,12/9/2003 0:00,Shipped,4,12,2003,Classic Cars,118,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Small,39,United States,United States,US,USA,Americas,North America,38.0,-97.0,80
10220,37,100.0,7,5032.74,2/12/2004 0:00,Shipped,1,2,2004,Classic Cars,118,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium,10,Ireland,Ireland,IE,IRL,Europe,Northern Europe,53.0,-8.0,80
10230,45,100.0,5,4737.15,3/15/2004 0:00,Shipped,1,3,2004,Classic Cars,118,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,29,Germany,Germany,DE,DEU,Europe,Western Europe,51.0,9.0,80
10246,46,100.0,1,6311.2,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,118,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,34,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,80
10271,22,100.0,1,3070.54,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,118,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,3,United States,United States,US,USA,Americas,North America,38.0,-97.0,80
10282,39,100.0,10,4797.39,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,118,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,61,United States,United States,US,USA,Americas,North America,38.0,-97.0,80
10292,27,100.0,4,3832.38,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,118,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,11,United States,United States,US,USA,Americas,North America,38.0,-97.0,80
10305,36,100.0,1,4641.48,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,118,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium,64,United States,United States,US,USA,Americas,North America,38.0,-97.0,80
10314,38,100.0,10,4000.26,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,118,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,44,Denmark,Denmark,DK,DNK,Europe,Northern Europe,56.0,10.0,80
10325,44,100.0,5,5325.76,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,118,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,44,Norway,Norway,NO,NOR,Europe,Northern Europe,62.0,10.0,80
10336,31,100.0,5,4618.69,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,118,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,99,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,80
10349,23,100.0,2,3182.97,12/1/2004 0:00,Shipped,4,12,2004,Classic Cars,118,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,79,United States,United States,US,USA,Americas,North America,38.0,-97.0,80
10359,22,100.0,7,2603.04,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,118,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,63,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,80
10371,28,50.32,9,1408.96,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,118,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,28,United States,United States,US,USA,Americas,North America,38.0,-97.0,80
10383,21,93.91,4,1972.11,2/22/2005 0:00,Shipped,1,2,2005,Classic Cars,118,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,9,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,80
10394,37,100.0,7,5207.75,3/15/2005 0:00,Shipped,1,3,2005,Classic Cars,118,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,45,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,80
10412,31,100.0,1,4253.2,5/3/2005 0:00,Shipped,2,5,2005,Classic Cars,118,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,10,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,80
10103,25,100.0,15,2873.0,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,97,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,41,Norway,Norway,NO,NOR,Europe,Northern Europe,62.0,10.0,81
10111,26,86.68,3,2253.68,3/25/2003 0:00,Shipped,1,3,2003,Vintage Cars,97,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Small,37,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10126,34,100.0,15,3576.12,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,97,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,55,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,81
10139,29,100.0,4,3276.13,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,97,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,9,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,81
10149,20,90.57,1,1811.4,9/12/2003 0:00,Shipped,3,9,2003,Vintage Cars,97,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Small,35,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10163,42,91.55,5,3845.1,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,97,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium,23,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10173,22,100.0,3,2571.14,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,97,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,34,Italy,Italy,IT,ITA,Europe,Southern Europe,42.83333333,12.83333333,81
10183,47,100.0,12,5035.11,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,97,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Medium,56,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10193,20,100.0,4,2279.0,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,97,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,37,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,81
10206,33,97.39,10,3213.87,12/5/2003 0:00,Shipped,4,12,2003,Vintage Cars,97,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium,7,Canada,Canada,CA,CAN,Americas,North America,60.0,-95.0,81
10215,39,90.57,7,3532.23,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,97,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Medium,86,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10228,33,100.0,6,3406.59,3/10/2004 0:00,Shipped,1,3,2004,Vintage Cars,97,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,,Tseng,Kyung,Medium,83,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10244,40,86.68,4,3467.2,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,97,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,70,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,81
10257,46,78.89,4,3628.94,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,97,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Medium,68,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10269,48,97.39,2,4674.72,7/16/2004 0:00,Shipped,3,7,2004,Vintage Cars,97,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,18,Austria,Austria,AT,AUT,Europe,Central Europe,47.33333333,13.33333333,81
10280,21,78.89,6,1656.69,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,97,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,76,Italy,Italy,IT,ITA,Europe,Southern Europe,42.83333333,12.83333333,81
10290,45,100.0,1,5171.4,9/7/2004 0:00,Shipped,3,9,2004,Vintage Cars,97,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,,Taylor,Leslie,Medium,30,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10304,33,100.0,10,3342.57,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,97,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,36,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,81
10312,44,100.0,7,4884.88,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,97,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,7,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10324,33,100.0,3,6267.69,11/5/2004 0:00,Shipped,4,11,2004,Vintage Cars,97,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Medium,92,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10333,39,100.0,1,4424.16,11/18/2004 0:00,Shipped,4,11,2004,Vintage Cars,97,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Medium,45,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10348,39,50.31,2,1962.09,11/1/2004 0:00,Shipped,4,11,2004,Vintage Cars,97,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,22,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,81
10358,41,100.0,6,6847.0,12/10/2004 0:00,Shipped,4,12,2004,Vintage Cars,97,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,30,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,81
10369,40,86.92,3,3476.8,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,97,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium,78,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10382,33,100.0,4,4592.61,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,97,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,41,United States,United States,US,USA,Americas,North America,38.0,-97.0,81
10423,28,78.89,4,2208.92,5/30/2005 0:00,In Process,2,5,2005,Vintage Cars,97,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,11,Belgium,Belgium,BE,BEL,Europe,Western Europe,50.83333333,4.0,81
10106,26,63.76,3,1657.76,2/17/2003 0:00,Shipped,1,2,2003,Planes,72,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,71,Italy,Italy,IT,ITA,Europe,Southern Europe,42.83333333,12.83333333,82
10120,29,85.49,9,2479.21,4/29/2003 0:00,Shipped,2,4,2003,Planes,72,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,50,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,82
10133,46,77.52,4,3565.92,6/27/2003 0:00,Shipped,2,6,2003,Planes,72,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,5,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,82
10145,33,84.77,15,2797.41,8/25/2003 0:00,Shipped,3,8,2003,Planes,72,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small,44,United States,United States,US,USA,Americas,North America,38.0,-97.0,82
10168,48,78.25,10,3756.0,10/28/2003 0:00,Shipped,4,10,2003,Planes,72,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,86,United States,United States,US,USA,Americas,North America,38.0,-97.0,82
10210,40,71.0,8,2840.0,1/12/2004 0:00,Shipped,1,1,2004,Planes,72,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,5,Japan,Japan,JP,JPN,Asia,Eastern Asia,36.0,138.0,82
10223,23,74.62,10,1716.26,2/20/2004 0:00,Shipped,1,2,2004,Planes,72,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,53,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,82
10235,40,81.14,4,3245.6,4/2/2004 0:00,Shipped,2,4,2004,Planes,72,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Medium,18,Canada,Canada,CA,CAN,Americas,North America,60.0,-95.0,82
10250,37,74.62,5,2760.94,5/11/2004 0:00,Shipped,2,5,2004,Planes,72,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small,31,United States,United States,US,USA,Americas,North America,38.0,-97.0,82
10263,24,75.35,11,1808.4,6/28/2004 0:00,Shipped,2,6,2004,Planes,72,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small,77,United States,United States,US,USA,Americas,North America,38.0,-97.0,82
10275,27,62.31,10,1682.37,7/23/2004 0:00,Shipped,3,7,2004,Planes,72,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,72,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,82
10284,21,71.0,2,1491.0,8/21/2004 0:00,Shipped,3,8,2004,Planes,72,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,55,Norway,Norway,NO,NOR,Europe,Northern Europe,62.0,10.0,82
10297,23,72.45,5,1666.35,9/16/2004 0:00,Shipped,3,9,2004,Planes,72,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small,50,Ireland,Ireland,IE,IRL,Europe,Northern Europe,53.0,-8.0,82
10308,44,83.32,8,3666.08,10/15/2004 0:00,Shipped,4,10,2004,Planes,72,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium,75,United States,United States,US,USA,Americas,North America,38.0,-97.0,82
10317,35,83.32,1,2916.2,11/2/2004 0:00,Shipped,4,11,2004,Planes,72,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small,85,United States,United States,US,USA,Americas,North America,38.0,-97.0,82
10328,43,60.86,4,2616.98,11/12/2004 0:00,Shipped,4,11,2004,Planes,72,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,7,Italy,Italy,IT,ITA,Europe,Southern Europe,42.83333333,12.83333333,82
10340,40,84.77,1,3390.8,11/24/2004 0:00,Shipped,4,11,2004,Planes,72,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,17,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,82
10353,35,89.9,3,3146.5,12/4/2004 0:00,Shipped,4,12,2004,Planes,72,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Medium,19,United States,United States,US,USA,Americas,North America,38.0,-97.0,82
10361,25,62.46,1,1561.5,12/17/2004 0:00,Shipped,4,12,2004,Planes,72,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,38,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,82
10375,43,100.0,2,10039.6,2/3/2005 0:00,Shipped,1,2,2005,Planes,72,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Large,19,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,82
10386,50,63.34,8,3167.0,3/1/2005 0:00,Resolved,1,3,2005,Planes,72,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,76,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,82
10398,45,78.25,14,3521.25,3/30/2005 0:00,Shipped,1,3,2005,Planes,72,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,50,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,82
10401,52,81.14,4,4219.28,4/3/2005 0:00,On Hold,2,4,2005,Planes,72,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Medium,33,United States,United States,US,USA,Americas,North America,38.0,-97.0,82
10416,48,74.62,5,3581.76,5/10/2005 0:00,Shipped,2,5,2005,Planes,72,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,72,Italy,Italy,IT,ITA,Europe,Southern Europe,42.83333333,12.83333333,82
10108,31,68.71,10,2130.01,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,80,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,1,Philippines,Philippines,PH,PHL,Asia,South-Eastern Asia,13.0,122.0,83
10122,29,71.14,14,2063.06,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,80,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,80,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,83
10135,23,87.31,11,2008.13,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,80,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,79,United States,United States,US,USA,Americas,North America,38.0,-97.0,83
10147,31,64.67,11,2004.77,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,80,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,79,United States,United States,US,USA,Americas,North America,38.0,-97.0,83
10159,23,67.1,6,1543.3,10/10/2003 0:00,Shipped,4,10,2003,Classic Cars,80,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,44,United States,United States,US,USA,Americas,North America,38.0,-97.0,83
10169,24,94.58,6,2269.92,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,80,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,67,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,83
10180,28,71.14,1,1991.92,11/11/2003 0:00,Shipped,4,11,2003,Classic Cars,80,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,9,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,83
10191,44,66.29,7,2916.76,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,80,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small,71,Germany,Germany,DE,DEU,Europe,Western Europe,51.0,9.0,83
10211,22,92.16,6,2027.52,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,80,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small,10,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,83
10225,46,70.33,13,3235.18,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,80,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,79,Switzerland,Switzerland,CH,CHE,Europe,Western Europe,47.0,8.0,83
10238,22,93.77,7,2062.94,4/9/2004 0:00,Shipped,2,4,2004,Classic Cars,80,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,56,Denmark,Denmark,DK,DNK,Europe,Northern Europe,56.0,10.0,83
10252,38,87.31,3,3317.78,5/26/2004 0:00,Shipped,2,5,2004,Classic Cars,80,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,62,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,83
10264,47,83.27,1,3913.69,6/30/2004 0:00,Shipped,2,6,2004,Classic Cars,80,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium,49,United States,United States,US,USA,Americas,North America,38.0,-97.0,83
10276,48,75.18,7,3608.64,8/2/2004 0:00,Shipped,3,8,2004,Classic Cars,80,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Medium,57,United States,United States,US,USA,Americas,North America,38.0,-97.0,83
10287,40,88.12,16,3524.8,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,80,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,4,Switzerland,Switzerland,CH,CHE,Europe,Western Europe,47.0,8.0,83
10299,32,80.84,1,2586.88,9/30/2004 0:00,Shipped,3,9,2004,Classic Cars,80,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,52,Finland,Finland,FI,FIN,Europe,Northern Europe,64.0,26.0,83
10310,49,97.01,14,4753.49,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,80,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,25,Germany,Germany,DE,DEU,Europe,Western Europe,51.0,9.0,83
10319,43,85.69,2,3684.67,11/3/2004 0:00,Shipped,4,11,2004,Classic Cars,80,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee,Medium,6,United States,United States,US,USA,Americas,North America,38.0,-97.0,83
10331,41,100.0,2,5715.4,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,80,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,17,United States,United States,US,USA,Americas,North America,38.0,-97.0,83
10343,30,100.0,1,3098.7,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,80,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,45,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,83
10355,28,95.39,9,2670.92,12/7/2004 0:00,Shipped,4,12,2004,Classic Cars,80,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,96,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,83
10363,43,100.0,9,5154.41,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,80,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,44,Finland,Finland,FI,FIN,Europe,Northern Europe,64.0,26.0,83
10378,41,100.0,2,4894.17,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,80,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,13,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,83
10390,30,82.42,10,2472.6,3/4/2005 0:00,Shipped,1,3,2005,Classic Cars,80,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,69,United States,United States,US,USA,Americas,North America,38.0,-97.0,83
10103,31,100.0,3,3224.31,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,96,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,41,Norway,Norway,NO,NOR,Europe,Northern Europe,62.0,10.0,84
